
---------- Begin Simulation Statistics ----------
final_tick                                10403890000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 165607                       # Simulator instruction rate (inst/s)
host_mem_usage                                 662008                       # Number of bytes of host memory used
host_op_rate                                   175647                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   252.65                       # Real time elapsed on the host
host_tick_rate                               41178312                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    41841385                       # Number of instructions simulated
sim_ops                                      44377998                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.010404                       # Number of seconds simulated
sim_ticks                                 10403890000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 163099707                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 29051240                       # number of cc regfile writes
system.cpu.committedInsts                    41841385                       # Number of Instructions Simulated
system.cpu.committedOps                      44377998                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.497301                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.497301                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           50452                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               116523                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 10233779                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.176254                       # Inst execution rate
system.cpu.iew.exec_refs                     14077523                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    4872815                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  198197                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               9346810                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts              21763                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            148510                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              4988888                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            46163960                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               9204708                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            114179                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              45283023                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   1942                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                   432                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 114626                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  2911                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            648                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        11160                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         105363                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  37758225                       # num instructions consuming a value
system.cpu.iew.wb_count                      45088246                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.628580                       # average fanout of values written-back
system.cpu.iew.wb_producers                  23734061                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.166894                       # insts written-back per cycle
system.cpu.iew.wb_sent                       45173728                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 46251447                       # number of integer regfile reads
system.cpu.int_regfile_writes                20906768                       # number of integer regfile writes
system.cpu.ipc                               2.010853                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         2.010853                       # IPC: Total IPC of All Threads
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     69.13% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead      8917926     20.10%     89.23% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite      4780085     10.77%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total     44377998                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples       2274177                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data     13643573                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total         13643573                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::.cpu.data     13643573                       # number of overall hits
system.cpu.dcache.overall_hits::total        13643573                       # number of overall hits
system.cpu.dcache.demand_misses::.cpu.data        81023                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total          81023                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::.cpu.data        81023                       # number of overall misses
system.cpu.dcache.overall_misses::total         81023                       # number of overall misses
system.cpu.dcache.demand_miss_latency::.cpu.data    935931493                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total    935931493                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::.cpu.data    935931493                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total    935931493                       # number of overall miss cycles
system.cpu.dcache.demand_accesses::.cpu.data     13724596                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total     13724596                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::.cpu.data     13724596                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total     13724596                       # number of overall (read+write) accesses
system.cpu.dcache.demand_miss_rate::.cpu.data     0.005903                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.005903                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::.cpu.data     0.005903                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.005903                       # miss rate for overall accesses
system.cpu.dcache.demand_avg_miss_latency::.cpu.data 11551.429755                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 11551.429755                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::.cpu.data 11551.429755                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 11551.429755                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs         1305                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs                16                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    81.562500                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.dcache.writebacks::.writebacks        19288                       # number of writebacks
system.cpu.dcache.writebacks::total             19288                       # number of writebacks
system.cpu.dcache.demand_mshr_hits::.cpu.data        57693                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total        57693                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::.cpu.data        57693                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total        57693                       # number of overall MSHR hits
system.cpu.dcache.demand_mshr_misses::.cpu.data        23330                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total        23330                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.data        23330                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total        23330                       # number of overall MSHR misses
system.cpu.dcache.demand_mshr_miss_latency::.cpu.data    362414499                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total    362414499                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.data    362414499                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total    362414499                       # number of overall MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_rate::.cpu.data     0.001700                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.001700                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.data     0.001700                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.001700                       # mshr miss rate for overall accesses
system.cpu.dcache.demand_avg_mshr_miss_latency::.cpu.data 15534.269138                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 15534.269138                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.data 15534.269138                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 15534.269138                       # average overall mshr miss latency
system.cpu.dcache.replacements                  22452                       # number of replacements
system.cpu.dcache.ReadReq_hits::.cpu.data      8924051                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total         8924051                       # number of ReadReq hits
system.cpu.dcache.ReadReq_misses::.cpu.data        78359                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total         78359                       # number of ReadReq misses
system.cpu.dcache.ReadReq_miss_latency::.cpu.data    796356500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total    796356500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_accesses::.cpu.data      9002410                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total      9002410                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_miss_rate::.cpu.data     0.008704                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.008704                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_miss_latency::.cpu.data 10162.923212                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 10162.923212                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_mshr_hits::.cpu.data        56165                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total        56165                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::.cpu.data        22194                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total        22194                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::.cpu.data    290408000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total    290408000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::.cpu.data     0.002465                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.002465                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::.cpu.data 13084.977922                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 13084.977922                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_hits::.cpu.data      4719522                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total        4719522                       # number of WriteReq hits
system.cpu.dcache.WriteReq_misses::.cpu.data         2664                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total         2664                       # number of WriteReq misses
system.cpu.dcache.WriteReq_miss_latency::.cpu.data    139574993                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total    139574993                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_accesses::.cpu.data      4722186                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total      4722186                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_miss_rate::.cpu.data     0.000564                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.000564                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_miss_latency::.cpu.data 52393.015390                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 52393.015390                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_mshr_hits::.cpu.data         1528                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total         1528                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_misses::.cpu.data         1136                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total         1136                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_miss_latency::.cpu.data     72006499                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total     72006499                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_rate::.cpu.data     0.000241                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.000241                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::.cpu.data 63386.002641                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 63386.002641                       # average WriteReq mshr miss latency
system.cpu.dcache.LoadLockedReq_hits::.cpu.data        21113                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_hits::total        21113                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_misses::.cpu.data            3                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_misses::total            3                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_miss_latency::.cpu.data       118500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_miss_latency::total       118500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_accesses::.cpu.data        21116                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_accesses::total        21116                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_miss_rate::.cpu.data     0.000142                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::total     0.000142                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_miss_latency::.cpu.data        39500                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::total        39500                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_mshr_hits::.cpu.data            3                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.LoadLockedReq_mshr_hits::total            3                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.StoreCondReq_hits::.cpu.data        20960                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_hits::total        20960                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_accesses::.cpu.data        20960                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_accesses::total        20960                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED  10403890000                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse           823.252698                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs            13708976                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs             23330                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs            587.611487                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle            176500                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data   823.252698                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data     0.803958                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total     0.803958                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024          878                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           33                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1           67                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::2           71                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::3          584                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::4          123                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024     0.857422                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses          27556674                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses         27556674                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  10403890000                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                  8811468                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles                828011                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                  10912607                       # Number of cycles decode is running
system.cpu.decode.unblockCycles                 90617                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                 114626                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved              5896364                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                   465                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts               47375929                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts                  1729                       # Number of squashed instructions handled by decode
system.cpu.dtb.instHits                             0                       # ITB inst hits
system.cpu.dtb.instMisses                           0                       # ITB inst misses
system.cpu.dtb.readHits                             0                       # DTB read hits
system.cpu.dtb.readMisses                           0                       # DTB read misses
system.cpu.dtb.writeHits                            0                       # DTB write hits
system.cpu.dtb.writeMisses                          0                       # DTB write misses
system.cpu.dtb.inserts                              0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.flushTlb                             0                       # Number of times complete TLB was flushed
system.cpu.dtb.flushTlbMva                          0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.flushTlbMvaAsid                      0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.flushTlbAsid                         0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.flushedEntries                       0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.alignFaults                          0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.prefetchFaults                       0                       # Number of TLB faults due to prefetch
system.cpu.dtb.domainFaults                         0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.permsFaults                          0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.readAccesses                         0                       # DTB read accesses
system.cpu.dtb.writeAccesses                        0                       # DTB write accesses
system.cpu.dtb.instAccesses                         0                       # ITB inst accesses
system.cpu.dtb.hits                                 0                       # Total TLB (inst and data) hits
system.cpu.dtb.misses                               0                       # Total TLB (inst and data) misses
system.cpu.dtb.accesses                             0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instHits            0                       # ITB inst hits
system.cpu.dtb.stage2_mmu.stage2_tlb.instMisses            0                       # ITB inst misses
system.cpu.dtb.stage2_mmu.stage2_tlb.readHits            0                       # DTB read hits
system.cpu.dtb.stage2_mmu.stage2_tlb.readMisses            0                       # DTB read misses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeHits            0                       # DTB write hits
system.cpu.dtb.stage2_mmu.stage2_tlb.writeMisses            0                       # DTB write misses
system.cpu.dtb.stage2_mmu.stage2_tlb.inserts            0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlb            0                       # Number of times complete TLB was flushed
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMva            0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMvaAsid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbAsid            0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushedEntries            0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.alignFaults            0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.prefetchFaults            0                       # Number of TLB faults due to prefetch
system.cpu.dtb.stage2_mmu.stage2_tlb.domainFaults            0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.permsFaults            0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.readAccesses            0                       # DTB read accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeAccesses            0                       # DTB write accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instAccesses            0                       # ITB inst accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.dtb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.dtb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  10403890000                       # Cumulative time (in ticks) in various power states
system.cpu.dtb.walker.walks                         0                       # Table walker walks requested
system.cpu.dtb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  10403890000                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles            8988491                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                       45117264                       # Number of instructions fetch has processed
system.cpu.fetch.branches                    10784807                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches            6407079                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                      11653558                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                  230134                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                   18                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles            96                       # Number of stall cycles due to pending traps
system.cpu.fetch.icacheWaitRetryStallCycles           99                       # Number of stall cycles due to full MSHR
system.cpu.fetch.cacheLines                   8935020                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes                 68069                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples           20757329                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              2.320391                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             2.797806                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                  9534961     45.94%     45.94% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                  2192815     10.56%     56.50% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                   430590      2.07%     58.57% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                  2116079     10.19%     68.77% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                  1833161      8.83%     77.60% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                  1749556      8.43%     86.03% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                   193707      0.93%     86.96% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                   131455      0.63%     87.59% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                  2575005     12.41%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total             20757329                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.518306                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        2.168288                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst      8933794                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total          8933794                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst      8933794                       # number of overall hits
system.cpu.icache.overall_hits::total         8933794                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst         1226                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total           1226                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst         1226                       # number of overall misses
system.cpu.icache.overall_misses::total          1226                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst     75945500                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total     75945500                       # number of demand (read+write) miss cycles
